datetime,id_departamento,departamento,id_municipio,municipio,accesos
2021/04,13,BOLÍVAR,13222,CLEMENCIA,288
2021/04,44,LA GUAJIRA,44090,DIBULLA,288
2021/04,47,MAGDALENA,47161,CERRO SAN ANTONIO,288
2021/04,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,280
2021/04,68,SANTANDER,68820,TONA,277
2021/04,63,QUINDÍO,63212,CÓRDOBA,276
2021/04,19,CAUCA,19532,PATÍA,274
2021/04,25,CUNDINAMARCA,25178,CHIPAQUE,274
2021/04,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,273
2021/04,25,CUNDINAMARCA,25279,FOMEQUE,272
2021/04,47,MAGDALENA,47605,REMOLINO,272
2021/04,52,NARIÑO,52354,IMUÉS,272
2021/04,25,CUNDINAMARCA,25491,NOCAIMA,270
2021/04,73,TOLIMA,73504,ORTEGA,270
2021/04,54,NORTE DE SANTANDER,54099,BOCHALEMA,269
2021/04,52,NARIÑO,52320,GUAITARILLA,268
2021/04,52,NARIÑO,52506,OSPINA,268
2021/04,25,CUNDINAMARCA,25805,TIBACUY,267
2021/04,68,SANTANDER,68533,PÁRAMO,267
2021/04,25,CUNDINAMARCA,25299,GAMA,266
2021/04,25,CUNDINAMARCA,25394,LA PALMA,266
2021/04,52,NARIÑO,52585,PUPIALES,265
2021/04,52,NARIÑO,52258,EL TABLÓN DE GÓMEZ,263
2021/04,25,CUNDINAMARCA,25123,CACHIPAY,262
2021/04,50,META,50110,BARRANCA DE UPÍA,261
2021/04,25,CUNDINAMARCA,25781,SUTATAUSA,260
2021/04,73,TOLIMA,73124,CAJAMARCA,258
2021/04,19,CAUCA,19137,CALDONO,255
2021/04,27,CHOCÓ,27800,UNGUÍA,255
2021/04,15,BOYACÁ,15531,PAUNA,254
2021/04,5,ANTIOQUIA,5467,MONTEBELLO,252
2021/04,47,MAGDALENA,47460,NUEVA GRANADA,252
2021/04,13,BOLÍVAR,13760,SOPLAVIENTO,251
2021/04,76,VALLE DEL CAUCA,76863,VERSALLES,249
2021/04,5,ANTIOQUIA,5055,ARGELIA,246
2021/04,15,BOYACÁ,15367,JENESANO,244
2021/04,73,TOLIMA,73671,SALDAÑA,244
2021/04,5,ANTIOQUIA,5652,SAN FRANCISCO,242
2021/04,5,ANTIOQUIA,5885,YALÍ,241
2021/04,52,NARIÑO,52788,TANGUA,241
2021/04,44,LA GUAJIRA,44098,DISTRACCIÓN,240
2021/04,25,CUNDINAMARCA,25793,TAUSA,236
2021/04,66,RISARALDA,66045,APÍA,236
2021/04,68,SANTANDER,68572,PUENTE NACIONAL,236
2021/04,13,BOLÍVAR,13810,TIQUISIO,235
2021/04,15,BOYACÁ,15897,ZETAQUIRA,235
2021/04,25,CUNDINAMARCA,25335,GUAYABETAL,234
2021/04,54,NORTE DE SANTANDER,54250,EL TARRA,234
2021/04,8,ATLÁNTICO,8832,TUBARÁ,233
2021/04,27,CHOCÓ,27450,MEDIO SAN JUAN,233
2021/04,68,SANTANDER,68418,LOS SANTOS,231
2021/04,54,NORTE DE SANTANDER,54820,TOLEDO,230
2021/04,27,CHOCÓ,27077,BAJO BAUDÓ,229
2021/04,8,ATLÁNTICO,8849,USIACURÍ,228
2021/04,15,BOYACÁ,15804,TIBANÁ,226
2021/04,15,BOYACÁ,15776,SUTAMARCHÁN,225
2021/04,52,NARIÑO,52381,LA FLORIDA,225
2021/04,13,BOLÍVAR,13062,ARROYOHONDO,223
2021/04,15,BOYACÁ,15189,CIÉNEGA,223
2021/04,15,BOYACÁ,15693,SANTA ROSA DE VITERBO,223
2021/04,15,BOYACÁ,15476,MOTAVITA,220
2021/04,68,SANTANDER,68549,PINCHOTE,220
2021/04,13,BOLÍVAR,13042,ARENAL,218
2021/04,13,BOLÍVAR,13188,CICUCO,217
2021/04,47,MAGDALENA,47205,CONCORDIA,217
2021/04,50,META,50370,URIBE,217
2021/04,73,TOLIMA,73622,RONCESVALLES,217
2021/04,15,BOYACÁ,15740,SIACHOQUE,211
2021/04,18,CAQUETA,18785,SOLITA,211
2021/04,19,CAUCA,19130,CAJIBÍO,210
2021/04,15,BOYACÁ,15686,SANTANA,209
2021/04,68,SANTANDER,68320,GUADALUPE,209
2021/04,5,ANTIOQUIA,5306,GIRALDO,207
2021/04,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,207
2021/04,54,NORTE DE SANTANDER,54520,PAMPLONITA,207
2021/04,76,VALLE DEL CAUCA,76054,ARGELIA,204
2021/04,15,BOYACÁ,15690,SANTA MARÍA,203
2021/04,23,CÓRDOBA,23419,LOS CÓRDOBAS,203
2021/04,27,CHOCÓ,27099,BOJAYA,203
2021/04,5,ANTIOQUIA,5819,TOLEDO,201
2021/04,76,VALLE DEL CAUCA,76306,GINEBRA,201
2021/04,25,CUNDINAMARCA,25779,SUSA,200
2021/04,13,BOLÍVAR,13212,CÓRDOBA,198
2021/04,15,BOYACÁ,15362,IZA,198
2021/04,19,CAUCA,19807,TIMBÍO,198
2021/04,25,CUNDINAMARCA,25438,MEDINA,197
2021/04,52,NARIÑO,52411,LINARES,195
2021/04,68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,194
2021/04,68,SANTANDER,68327,GÜEPSA,193
2021/04,15,BOYACÁ,15600,RÁQUIRA,192
2021/04,20,CESAR,20383,LA GLORIA,192
2021/04,54,NORTE DE SANTANDER,54239,DURANIA,192
2021/04,63,QUINDÍO,63548,PIJAO,191
2021/04,25,CUNDINAMARCA,25099,BOJACÁ,190
2021/04,25,CUNDINAMARCA,25867,VIANÍ,190
2021/04,50,META,50680,SAN CARLOS DE GUAROA,189
2021/04,85,CASANARE,85263,PORE,189
2021/04,52,NARIÑO,52323,GUALMATÁN,188
2021/04,13,BOLÍVAR,13160,CANTAGALLO,187
2021/04,15,BOYACÁ,15542,PESCA,187
2021/04,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,187
2021/04,73,TOLIMA,73861,VENADILLO,186
2021/04,13,BOLÍVAR,13620,SAN CRISTÓBAL,185
2021/04,54,NORTE DE SANTANDER,54673,SAN CAYETANO,185
2021/04,95,GUAVIARE,95200,MIRAFLORES,183
2021/04,54,NORTE DE SANTANDER,54174,CHITAGÁ,182
2021/04,27,CHOCÓ,27160,CÉRTEGUI,181
2021/04,41,HUILA,41676,SANTA MARÍA,181
2021/04,68,SANTANDER,68444,MATANZA,180
2021/04,52,NARIÑO,52207,CONSACÁ,178
2021/04,23,CÓRDOBA,23586,PURÍSIMA,177
2021/04,52,NARIÑO,52215,CÓRDOBA,177
2021/04,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,177
2021/04,15,BOYACÁ,15097,BOAVITA,176
2021/04,15,BOYACÁ,15638,SÁCHICA,176
2021/04,52,NARIÑO,52083,BELÉN,175
2021/04,70,SUCRE,70678,SAN BENITO ABAD,175
2021/04,54,NORTE DE SANTANDER,54599,RAGONVALIA,172
2021/04,54,NORTE DE SANTANDER,54347,HERRÁN,170
2021/04,15,BOYACÁ,15183,CHITA,169
2021/04,54,NORTE DE SANTANDER,54313,GRAMALOTE,169
2021/04,54,NORTE DE SANTANDER,54223,CUCUTILLA,167
2021/04,66,RISARALDA,66075,BALBOA,167
2021/04,95,GUAVIARE,95025,EL RETORNO,166
2021/04,41,HUILA,41530,PALESTINA,164
2021/04,70,SUCRE,70702,SAN JUAN DE BETULIA,164
2021/04,13,BOLÍVAR,13780,TALAIGUA NUEVO,163
2021/04,73,TOLIMA,73270,FALAN,163
2021/04,76,VALLE DEL CAUCA,76845,ULLOA,162
2021/04,27,CHOCÓ,27150,CARMEN DEL DARIÉN,160
2021/04,54,NORTE DE SANTANDER,54418,LOURDES,160
2021/04,18,CAQUETA,18479,MORELIA,158
2021/04,73,TOLIMA,73547,PIEDRAS,158
2021/04,52,NARIÑO,52621,ROBERTO PAYÁN,156
2021/04,5,ANTIOQUIA,5004,ABRIAQUÍ,155
2021/04,73,TOLIMA,73352,ICONONZO,155
2021/04,52,NARIÑO,52250,EL CHARCO,154
2021/04,19,CAUCA,19418,LÓPEZ,153
2021/04,20,CESAR,20443,MANAURE,153
2021/04,25,CUNDINAMARCA,25281,FOSCA,152
2021/04,41,HUILA,41013,AGRADO,151
2021/04,15,BOYACÁ,15842,UMBITA,150
2021/04,15,BOYACÁ,15664,SAN JOSÉ DE PARE,147
2021/04,15,BOYACÁ,15673,SAN MATEO,147
2021/04,25,CUNDINAMARCA,25839,UBALÁ,147
2021/04,73,TOLIMA,73770,SUÁREZ,147
2021/04,25,CUNDINAMARCA,25224,CUCUNUBÁ,146
2021/04,27,CHOCÓ,27372,JURADÓ,146
2021/04,73,TOLIMA,73624,ROVIRA,146
2021/04,15,BOYACÁ,15808,TINJACÁ,144
2021/04,25,CUNDINAMARCA,25592,QUEBRADANEGRA,142
2021/04,52,NARIÑO,52256,EL ROSARIO,142
2021/04,15,BOYACÁ,15835,TURMEQUÉ,141
2021/04,68,SANTANDER,68502,ONZAGA,140
2021/04,27,CHOCÓ,27245,EL CARMEN DE ATRATO,139
2021/04,86,PUTUMAYO,86571,PUERTO GUZMÁN,138
2021/04,15,BOYACÁ,15293,GACHANTIVÁ,137
2021/04,19,CAUCA,19212,CORINTO,136
2021/04,15,BOYACÁ,15861,VENTAQUEMADA,132
2021/04,76,VALLE DEL CAUCA,76869,VIJES,130
2021/04,15,BOYACÁ,15109,BUENAVISTA,128
2021/04,25,CUNDINAMARCA,25372,JUNÍN,128
2021/04,68,SANTANDER,68867,VETAS,127
2021/04,86,PUTUMAYO,86755,SAN FRANCISCO,126
2021/04,19,CAUCA,19845,VILLA RICA,125
2021/04,20,CESAR,20295,GAMARRA,125
2021/04,15,BOYACÁ,15276,FLORESTA,120
2021/04,25,CUNDINAMARCA,25293,GACHALA,120
2021/04,23,CÓRDOBA,23090,CANALETE,119
2021/04,15,BOYACÁ,15180,CHISCAS,118
2021/04,5,ANTIOQUIA,5475,MURINDÓ,117
2021/04,15,BOYACÁ,15816,TOGÜÍ,117
2021/04,73,TOLIMA,73148,CARMEN DE APICALÁ,117
2021/04,73,TOLIMA,73873,VILLARRICA,116
2021/04,19,CAUCA,19809,TIMBIQUÍ,115
2021/04,76,VALLE DEL CAUCA,76246,EL CAIRO,115
2021/04,15,BOYACÁ,15215,CORRALES,113
2021/04,15,BOYACÁ,15244,EL COCUY,113
2021/04,52,NARIÑO,52203,COLÓN,111
2021/04,15,BOYACÁ,15676,SAN MIGUEL DE SEMA,110
2021/04,18,CAQUETA,18094,BELÉN DE LOS ANDAQUÍES,110
2021/04,18,CAQUETA,18756,SOLANO,108
2021/04,76,VALLE DEL CAUCA,76243,EL ÁGUILA,108
2021/04,25,CUNDINAMARCA,25841,UBAQUE,106
2021/04,41,HUILA,41799,TELLO,105
2021/04,13,BOLÍVAR,13248,EL GUAMO,104
2021/04,68,SANTANDER,68179,CHIPATÁ,104
2021/04,15,BOYACÁ,15114,BUSBANZÁ,103
2021/04,15,BOYACÁ,15466,MONGUÍ,103
2021/04,15,BOYACÁ,15660,SAN EDUARDO,102
2021/04,52,NARIÑO,52490,OLAYA HERRERA,99
2021/04,54,NORTE DE SANTANDER,54377,LABATECA,99
2021/04,17,CALDAS,17272,FILADELFIA,98
2021/04,13,BOLÍVAR,13006,ACHÍ,97
2021/04,25,CUNDINAMARCA,25426,MACHETA,97
2021/04,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,96
2021/04,54,NORTE DE SANTANDER,54245,EL CARMEN,96
2021/04,25,CUNDINAMARCA,25288,FÚQUENE,92
2021/04,15,BOYACÁ,15325,GUAYATÁ,90
2021/04,15,BOYACÁ,15755,SOCOTÁ,90
2021/04,15,BOYACÁ,15187,CHIVATÁ,89
2021/04,19,CAUCA,19473,MORALES,89
2021/04,52,NARIÑO,52573,PUERRES,88
2021/04,15,BOYACÁ,15494,NUEVO COLÓN,86
2021/04,15,BOYACÁ,15518,PAJARITO,86
2021/04,25,CUNDINAMARCA,25862,VERGARA,86
2021/04,15,BOYACÁ,15820,TÓPAGA,85
2021/04,15,BOYACÁ,15798,TENZA,84
2021/04,25,CUNDINAMARCA,25797,TENA,84
2021/04,13,BOLÍVAR,13580,REGIDOR,82
2021/04,15,BOYACÁ,15090,BERBEO,81
2021/04,19,CAUCA,19110,BUENOS AIRES,81
2021/04,19,CAUCA,19142,CALOTO,80
2021/04,15,BOYACÁ,15104,BOYACÁ,79
2021/04,17,CALDAS,17088,BELALCÁZAR,79
2021/04,41,HUILA,41349,HOBO,79
2021/04,68,SANTANDER,68573,PUERTO PARRA,78
2021/04,25,CUNDINAMARCA,25436,MANTA,77
2021/04,47,MAGDALENA,47541,PEDRAZA,77
2021/04,66,RISARALDA,66318,GUÁTICA,77
2021/04,73,TOLIMA,73236,DOLORES,77
2021/04,73,TOLIMA,73520,PALOCABILDO,77
2021/04,85,CASANARE,85015,CHAMEZA,77
2021/04,68,SANTANDER,68770,SUAITA,75
2021/04,27,CHOCÓ,27025,ALTO BAUDÓ,74
2021/04,85,CASANARE,85315,SÁCAMA,74
2021/04,68,SANTANDER,68780,SURATÁ,73
2021/04,54,NORTE DE SANTANDER,54385,LA ESPERANZA,70
2021/04,68,SANTANDER,68132,CALIFORNIA,70
2021/04,68,SANTANDER,68245,EL GUACAMAYO,70
2021/04,70,SUCRE,70771,SUCRE,70
2021/04,52,NARIÑO,52473,MOSQUERA,69
2021/04,52,NARIÑO,52612,RICAURTE,69
2021/04,15,BOYACÁ,15226,CUÍTIVA,68
2021/04,15,BOYACÁ,15296,GAMEZA,68
2021/04,73,TOLIMA,73026,ALVARADO,68
2021/04,52,NARIÑO,52427,MAGÜI,67
2021/04,68,SANTANDER,68101,BOLÍVAR,67
2021/04,41,HUILA,41660,SALADOBLANCO,66
2021/04,15,BOYACÁ,15218,COVARACHÍA,64
2021/04,25,CUNDINAMARCA,25530,PARATEBUENO,64
2021/04,52,NARIÑO,52720,SAPUYES,64
2021/04,54,NORTE DE SANTANDER,54480,MUTISCUA,64
2021/04,68,SANTANDER,68169,CHARTA,64
2021/04,68,SANTANDER,68468,MOLAGAVITA,64
2021/04,50,META,50124,CABUYARO,63
2021/04,63,QUINDÍO,63302,GÉNOVA,63
2021/04,76,VALLE DEL CAUCA,76616,RIOFRÍO,63
2021/04,13,BOLÍVAR,13440,MARGARITA,62
2021/04,25,CUNDINAMARCA,25086,BELTRÁN,62
2021/04,50,META,50711,VISTAHERMOSA,61
2021/04,54,NORTE DE SANTANDER,54206,CONVENCIÓN,61
2021/04,52,NARIÑO,52287,FUNES,59
2021/04,68,SANTANDER,68344,HATO,58
2021/04,25,CUNDINAMARCA,25120,CABRERA,57
2021/04,68,SANTANDER,68176,CHIMA,57
2021/04,17,CALDAS,17388,LA MERCED,56
2021/04,68,SANTANDER,68385,LANDÁZURI,56
2021/04,73,TOLIMA,73067,ATACO,55
2021/04,19,CAUCA,19780,SUÁREZ,54
2021/04,54,NORTE DE SANTANDER,54344,HACARÍ,54
2021/04,52,NARIÑO,52565,PROVIDENCIA,53
2021/04,54,NORTE DE SANTANDER,54125,CÁCOTA,53
2021/04,73,TOLIMA,73024,ALPUJARRA,53
2021/04,52,NARIÑO,52405,LEIVA,52
2021/04,68,SANTANDER,68147,CAPITANEJO,52
2021/04,68,SANTANDER,68524,PALMAS DEL SOCORRO,52
2021/04,97,VAUPÉS,97001,MITÚ,52
2021/04,15,BOYACÁ,15822,TOTA,51
2021/04,25,CUNDINAMARCA,25653,SAN CAYETANO,51
2021/04,70,SUCRE,70124,CAIMITO,51
2021/04,86,PUTUMAYO,86219,COLÓN,51
2021/04,19,CAUCA,19701,SANTA ROSA,50
2021/04,54,NORTE DE SANTANDER,54743,SILOS,49
2021/04,68,SANTANDER,68298,GAMBITA,49
2021/04,73,TOLIMA,73675,SAN ANTONIO,48
2021/04,85,CASANARE,85225,NUNCHÍA,48
2021/04,13,BOLÍVAR,13549,PINILLOS,47
2021/04,17,CALDAS,17444,MARQUETALIA,47
2021/04,18,CAQUETA,18610,SAN JOSÉ DEL FRAGUA,47
2021/04,19,CAUCA,19517,PAEZ,47
2021/04,25,CUNDINAMARCA,25368,JERUSALÉN,47
2021/04,15,BOYACÁ,15790,TASCO,46
2021/04,25,CUNDINAMARCA,25489,NIMAIMA,45
2021/04,41,HUILA,41872,VILLAVIEJA,45
2021/04,81,ARAUCA,81591,PUERTO RONDÓN,45
2021/04,15,BOYACÁ,15464,MONGUA,44
2021/04,15,BOYACÁ,15632,SABOYÁ,44
2021/04,27,CHOCÓ,27073,BAGADÓ,44
2021/04,52,NARIÑO,52051,ARBOLEDA,44
2021/04,52,NARIÑO,52696,SANTA BÁRBARA,44
2021/04,54,NORTE DE SANTANDER,54800,TEORAMA,44
2021/04,15,BOYACÁ,15368,JERICÓ,42
2021/04,47,MAGDALENA,47960,ZAPAYÁN,42
2021/04,54,NORTE DE SANTANDER,54871,VILLA CARO,42
2021/04,63,QUINDÍO,63111,BUENAVISTA,42
2021/04,15,BOYACÁ,15696,SANTA SOFÍA,41
2021/04,99,VICHADA,99773,CUMARIBO,41
2021/04,25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,40
2021/04,25,CUNDINAMARCA,25596,QUIPILE,40
2021/04,68,SANTANDER,68872,VILLANUEVA,40
2021/04,73,TOLIMA,73563,PRADO,40
2021/04,20,CESAR,20045,BECERRIL,39
2021/04,25,CUNDINAMARCA,25898,ZIPACÓN,39
2021/04,27,CHOCÓ,27491,NÓVITA,39
2021/04,50,META,50683,SAN JUAN DE ARAMA,39
2021/04,68,SANTANDER,68092,BETULIA,39
2021/04,13,BOLÍVAR,13300,HATILLO DE LOBA,38
2021/04,25,CUNDINAMARCA,25885,YACOPÍ,38
2021/04,27,CHOCÓ,27430,MEDIO BAUDÓ,38
2021/04,50,META,50287,FUENTE DE ORO,38
2021/04,68,SANTANDER,68266,ENCISO,38
2021/04,17,CALDAS,17665,SAN JOSÉ,37
2021/04,41,HUILA,41206,COLOMBIA,37
2021/04,50,META,50590,PUERTO RICO,37
2021/04,13,BOLÍVAR,13268,EL PEÑÓN,36
2021/04,68,SANTANDER,68686,SAN MIGUEL,36
2021/04,91,AMAZONAS,91540,PUERTO NARIÑO,36
2021/04,18,CAQUETA,18205,CURILLO,35
2021/04,25,CUNDINAMARCA,25324,GUATAQUÍ,35
2021/04,27,CHOCÓ,27425,MEDIO ATRATO,35
2021/04,52,NARIÑO,52699,SANTACRUZ,35
2021/04,15,BOYACÁ,15879,VIRACACHÁ,34
2021/04,19,CAUCA,19355,INZÁ,34
2021/04,73,TOLIMA,73200,COELLO,34
2021/04,20,CESAR,20614,RÍO DE ORO,32
2021/04,68,SANTANDER,68322,GUAPOTÁ,32
2021/04,73,TOLIMA,73030,AMBALEMA,32
2021/04,73,TOLIMA,73226,CUNDAY,32
2021/04,85,CASANARE,85400,TÁMARA,32
2021/04,15,BOYACÁ,15681,SAN PABLO DE BORBUR,31
2021/04,47,MAGDALENA,47703,SAN ZENÓN,31
2021/04,52,NARIÑO,52390,LA TOLA,31
2021/04,54,NORTE DE SANTANDER,54109,BUCARASICA,31
2021/04,54,NORTE DE SANTANDER,54660,SALAZAR,31
2021/04,15,BOYACÁ,15778,SUTATENZA,30
2021/04,19,CAUCA,19533,PIAMONTE,30
2021/04,25,CUNDINAMARCA,25594,QUETAME,30
2021/04,73,TOLIMA,73686,SANTA ISABEL,30
2021/04,19,CAUCA,19100,BOLÍVAR,29
2021/04,27,CHOCÓ,27810,UNIÓN PANAMERICANA,29
2021/04,54,NORTE DE SANTANDER,54128,CACHIRÁ,29
2021/04,68,SANTANDER,68745,SIMACOTA,29
2021/04,15,BOYACÁ,15762,SORA,28
2021/04,18,CAQUETA,18029,ALBANIA,28
2021/04,19,CAUCA,19075,BALBOA,28
2021/04,41,HUILA,41078,BARAYA,28
2021/04,68,SANTANDER,68895,ZAPATOCA,28
2021/04,19,CAUCA,19585,PURACÉ,27
2021/04,25,CUNDINAMARCA,25580,PULÍ,27
2021/04,52,NARIÑO,52233,CUMBITARA,27
2021/04,91,AMAZONAS,91405,LA CHORRERA,27
2021/04,17,CALDAS,17446,MARULANDA,26
2021/04,19,CAUCA,19821,TORIBIO,26
2021/04,25,CUNDINAMARCA,25168,CHAGUANÍ,26
2021/04,25,CUNDINAMARCA,25483,NARIÑO,26
2021/04,68,SANTANDER,68773,SUCRE,26
2021/04,15,BOYACÁ,15131,CALDAS,25
2021/04,15,BOYACÁ,15185,CHITARAQUE,25
2021/04,15,BOYACÁ,15723,SATIVASUR,25
2021/04,15,BOYACÁ,15839,TUTAZÁ,25
2021/04,19,CAUCA,19743,SILVIA,25
2021/04,20,CESAR,20032,ASTREA,25
2021/04,50,META,50325,MAPIRIPÁN,25
2021/04,73,TOLIMA,73870,VILLAHERMOSA,25
2021/04,8,ATLÁNTICO,8549,PIOJÓ,24
2021/04,13,BOLÍVAR,13673,SANTA CATALINA,24
2021/04,15,BOYACÁ,15172,CHINAVITA,24
2021/04,18,CAQUETA,18150,CARTAGENA DEL CHAIRÁ,24
2021/04,27,CHOCÓ,27050,ATRATO,24
2021/04,50,META,50450,PUERTO CONCORDIA,24
2021/04,85,CASANARE,85300,SABANALARGA,24
2021/04,15,BOYACÁ,15480,MUZO,23
2021/04,15,BOYACÁ,15514,PÁEZ,23
2021/04,15,BOYACÁ,15667,SAN LUIS DE GACENO,23
2021/04,50,META,50223,SAN LUIS DE CUBARRAL,23
2021/04,68,SANTANDER,68013,AGUADA,23
2021/04,68,SANTANDER,68271,FLORIÁN,23
2021/04,68,SANTANDER,68464,MOGOTES,23
2021/04,73,TOLIMA,73043,ANZOÁTEGUI,23
2021/04,99,VICHADA,99524,LA PRIMAVERA,23
2021/04,15,BOYACÁ,15092,BETÉITIVA,22
2021/04,52,NARIÑO,52560,POTOSÍ,22
2021/04,54,NORTE DE SANTANDER,54670,SAN CALIXTO,22
2021/04,68,SANTANDER,68368,JESÚS MARÍA,22
2021/04,68,SANTANDER,68669,SAN ANDRÉS,22
2021/04,19,CAUCA,19300,GUACHENÉ,21
2021/04,23,CÓRDOBA,23168,CHIMÁ,21
2021/04,25,CUNDINAMARCA,25398,LA PEÑA,21
2021/04,25,CUNDINAMARCA,25518,PAIME,21
2021/04,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,21
2021/04,68,SANTANDER,68051,ARATOCA,21
2021/04,70,SUCRE,70233,EL ROBLE,21
2021/04,73,TOLIMA,73152,CASABIANCA,21
2021/04,15,BOYACÁ,15135,CAMPOHERMOSO,20
2021/04,25,CUNDINAMARCA,25649,SAN BERNARDO,20
2021/04,68,SANTANDER,68250,EL PEÑÓN,20
2021/04,73,TOLIMA,73347,HERVEO,20
2021/04,13,BOLÍVAR,13650,SAN FERNANDO,19
2021/04,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,19
2021/04,15,BOYACÁ,15224,CUCAITA,19
2021/04,19,CAUCA,19450,MERCADERES,19
2021/04,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,19
2021/04,50,META,50577,PUERTO LLERAS,19
2021/04,52,NARIÑO,52520,FRANCISCO PIZARRO,19
2021/04,19,CAUCA,19760,SOTARÁ PAISPAMBA,18
2021/04,50,META,50251,EL CASTILLO,18
2021/04,52,NARIÑO,52435,MALLAMA,18
2021/04,68,SANTANDER,68397,LA PAZ,18
2021/04,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,18
2021/04,15,BOYACÁ,15580,QUÍPAMA,17
2021/04,25,CUNDINAMARCA,25823,TOPAIPÍ,17
2021/04,68,SANTANDER,68705,SANTA BÁRBARA,17
2021/04,85,CASANARE,85136,LA SALINA,17
2021/04,15,BOYACÁ,15720,SATIVANORTE,16
2021/04,19,CAUCA,19824,TOTORÓ,16
2021/04,68,SANTANDER,68324,GUAVATÁ,16
2021/04,68,SANTANDER,68498,OCAMONTE,16
2021/04,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,16
2021/04,73,TOLIMA,73854,VALLE DE SAN JUAN,16
2021/04,15,BOYACÁ,15106,BRICEÑO,15
2021/04,15,BOYACÁ,15403,LA UVITA,15
2021/04,15,BOYACÁ,15442,MARIPÍ,15
2021/04,19,CAUCA,19022,ALMAGUER,14
2021/04,19,CAUCA,19785,SUCRE,14
2021/04,25,CUNDINAMARCA,25258,EL PEÑÓN,14
2021/04,25,CUNDINAMARCA,25506,VENECIA,14
2021/04,73,TOLIMA,73461,MURILLO,14
2021/04,85,CASANARE,85279,RECETOR,14
2021/04,15,BOYACÁ,15332,GÜICÁN,13
2021/04,15,BOYACÁ,15377,LABRANZAGRANDE,13
2021/04,15,BOYACÁ,15425,MACANAL,13
2021/04,15,BOYACÁ,15533,PAYA,13
2021/04,19,CAUCA,19513,PADILLA,13
2021/04,20,CESAR,20310,GONZÁLEZ,13
2021/04,25,CUNDINAMARCA,25339,GUTIÉRREZ,13
2021/04,50,META,50245,EL CALVARIO,13
2021/04,50,META,50686,SAN JUANITO,13
2021/04,54,NORTE DE SANTANDER,54680,SANTIAGO,13
2021/04,68,SANTANDER,68425,MACARAVITA,13
2021/04,15,BOYACÁ,15810,TIPACOQUE,12
2021/04,19,CAUCA,19364,JAMBALÓ,12
2021/04,19,CAUCA,19693,SAN SEBASTIÁN,12
2021/04,20,CESAR,20787,TAMALAMEQUE,12
2021/04,68,SANTANDER,68152,CARCASÍ,12
2021/04,68,SANTANDER,68682,SAN JOAQUÍN,12
2021/04,91,AMAZONAS,91798,TARAPACÁ,12
2021/04,99,VICHADA,99624,SANTA ROSALÍA,12
2021/04,15,BOYACÁ,15236,CHIVOR,11
2021/04,15,BOYACÁ,15248,EL ESPINO,11
2021/04,25,CUNDINAMARCA,25871,VILLAGÓMEZ,11
2021/04,27,CHOCÓ,27413,LLORÓ,11
2021/04,41,HUILA,41244,ELÍAS,11
2021/04,50,META,50270,EL DORADO,11
2021/04,54,NORTE DE SANTANDER,54398,LA PLAYA,11
2021/04,70,SUCRE,70523,PALMITO,11
2021/04,94,GUAINÍA,94883,SAN FELIPE,11
2021/04,15,BOYACÁ,15232,CHÍQUIZA,10
2021/04,15,BOYACÁ,15550,PISBA,10
2021/04,25,CUNDINAMARCA,25095,BITUIMA,10
2021/04,44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,10
2021/04,52,NARIÑO,52022,ALDANA,10
2021/04,52,NARIÑO,52036,ANCUYA,10
2021/04,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,10
2021/04,68,SANTANDER,68217,COROMORO,10
2021/04,68,SANTANDER,68264,ENCINO,10
2021/04,68,SANTANDER,68296,GALÁN,10
2021/04,15,BOYACÁ,15380,LA CAPILLA,9
2021/04,19,CAUCA,19392,LA SIERRA,9
2021/04,19,CAUCA,19622,ROSAS,9
2021/04,25,CUNDINAMARCA,25807,TIBIRITA,9
2021/04,52,NARIÑO,52224,CUASPUD CARLOSAMA,9
2021/04,68,SANTANDER,68020,ALBANIA,9
2021/04,68,SANTANDER,68121,CABRERA,9
2021/04,94,GUAINÍA,94884,PUERTO COLOMBIA,9
2021/04,15,BOYACÁ,15022,ALMEIDA,8
2021/04,15,BOYACÁ,15212,COPER,8
2021/04,15,BOYACÁ,15511,PACHAVITA,8
2021/04,27,CHOCÓ,27580,RÍO IRÓ,8
2021/04,27,CHOCÓ,27745,SIPÍ,8
2021/04,68,SANTANDER,68522,PALMAR,8
2021/04,68,SANTANDER,68673,SAN BENITO,8
2021/04,94,GUAINÍA,94343,BARRANCOMINAS,8
2021/04,94,GUAINÍA,94886,CACAHUAL,8
2021/04,15,BOYACÁ,15401,LA VICTORIA,7
